Subject,Type,ApEn.copx.IMF1,ApEn.copx.IMF2,ApEn.copx.IMF3,ApEn.copx.IMF4,ApEn.copx.IMF5,ApEn.copy,ApEn.copy.IMF2,ApEn.copy.IMF4,ApEn.copy.IMF5,ApEn.copy.IMF6,SampEn.copx,SampEn.copx.IMF1,SampEn.copx.IMF2,SampEn.copx.IMF3,SampEn.copx.IMF4,SampEn.copx.IMF5,SampEn.copy,SampEn.copy.IMF1,SampEn.copy.IMF2,SampEn.copy.IMF4,SampEn.copy.IMF5,SampEn.copy.IMF6,MF.copx.IMF1,MF.copx.IMF2,MF.copx.IMF3,MF.copx.IMF4,MF.copx.IMF5,MF.copy.IMF2,MF.copy.IMF4,MF.copy.IMF5
132,Fall,0.628000146,0.477811792,0.144144026,0.086144539,0.04782998,0.076986744,0.424179798,0.055794301,0.033299027,0.014820027,0.70477374,0.540730865,0.411866748,0.129215236,0.087221591,0.046201142,0.556779839,0.571146486,0.310269261,0.055259804,0.034483166,0.011462721,4.3,1.566666667,0.583333333,0.4,0.233333333,1.4,0.233333333,0.166666667
132,Fall,0.548322355,0.400178524,0.160820663,0.092728199,0.049756119,0.062319769,0.320226528,0.055900576,0.030875975,0.017665422,0.633071677,0.451330835,0.299927495,0.139555456,0.092476513,0.048300868,0.408963092,0.582901599,0.21743605,0.055137262,0.028660059,0.018139877,1.733333333,1.266666667,0.616666667,0.433333333,0.25,1.15,0.266666667,0.15
134,Fall,0.203903397,0.292862782,0.170537194,0.064036663,0.038526323,0.059266893,0.250730721,0.055523412,0.032167662,0.010170883,0.509835078,0.165374774,0.204496482,0.150678078,0.065238351,0.037117696,0.231314655,0.596991516,0.117343621,0.05192563,0.031634808,0.009645864,1.233333333,1.05,0.683333333,0.3,0.183333333,1.016666667,0.233333333,0.15
134,Fall,0.610035461,0.270228677,0.205228741,0.069439716,0.02511262,0.036672298,0.324400458,0.063640483,0.031850806,0.016198881,0.779126558,0.567182638,0.139026622,0.19684648,0.066228581,0.024796273,0.584668107,0.619407058,0.201057454,0.058875983,0.029224793,0.01314386,4.383333333,1.05,0.8,0.283333333,0.116666667,1.116666667,0.3,0.166666667
134,Fall,0.589584349,0.307268649,0.178951698,0.083960956,0.031752782,0.043790756,0.298468415,0.045534532,0.024763118,0.009411646,0.750406233,0.555692606,0.186773463,0.179390221,0.084246144,0.032619916,0.609666195,0.574024895,0.200854354,0.043193482,0.024934562,0.008048538,4.183333333,1.133333333,0.716666667,0.4,0.15,1.066666667,0.216666667,0.133333333
149,Fall,0.618210696,0.42038942,0.188445295,0.0730978,0.035009944,0.123833134,0.364994652,0.085078376,0.043985537,0.015950176,0.656362725,0.570029928,0.342302707,0.169322287,0.072719276,0.036658844,0.5444719,0.557273263,0.26667782,0.080749156,0.043816339,0.01490677,3.283333333,1.466666667,0.766666667,0.35,0.15,1.183333333,0.4,0.2
149,Fall,0.59856132,0.245253142,0.180031039,0.083685298,0.051483809,0.13309987,0.375901074,0.082308168,0.035755531,0.014254419,0.641191241,0.530353719,0.178978884,0.16652767,0.082654453,0.048262538,0.543724591,0.489996303,0.300324042,0.074483602,0.034832121,0.012914972,2.966666667,0.85,0.716666667,0.383333333,0.25,1.25,0.4,0.166666667
149,Fall,0.554002816,0.232137053,0.129515017,0.068429484,0.031538563,0.096374848,0.26316706,0.068551944,0.039856979,0.019666022,0.621818061,0.427435785,0.161487406,0.127151945,0.067189885,0.030438859,0.49451791,0.318378227,0.156541045,0.065805703,0.04024931,0.018042315,2.383333333,0.95,0.5,0.333333333,0.15,1,0.283333333,0.2
150,Fall,0.170881313,0.217264925,0.14508935,0.073440403,0.031845271,0.134851802,0.234020081,0.039465102,0.018672384,0.010582791,0.398578595,0.041443494,0.119758059,0.134360117,0.071180788,0.033296955,0.244052267,0.044263176,0.201991144,0.033995557,0.017092743,0.010794905,0.983333333,0.966666667,0.6,0.35,0.166666667,0.85,0.183333333,0.1
150,Fall,0.14032042,0.202948117,0.124673216,0.050486979,0.020596552,0.081235643,0.234836753,0.05272549,0.027809762,0.015755131,0.376331344,0.029761951,0.180677619,0.119312777,0.050491963,0.021344587,0.195868152,0.039655968,0.176894745,0.054559257,0.028642918,0.016194708,0.783333333,0.766666667,0.55,0.233333333,0.1,0.833333333,0.233333333,0.133333333
150,Fall,0.247106273,0.307065029,0.158677979,0.05936379,0.024933322,0.062182763,0.27843078,0.054548609,0.02451655,0.015041978,0.525962988,0.133851831,0.264772595,0.15110403,0.057614273,0.020495121,0.354881691,0.048106264,0.173059662,0.0534318,0.024594572,0.015240943,0.9,1.05,0.683333333,0.283333333,0.116666667,1.033333333,0.283333333,0.116666667
157,Fall,0.5691081,0.2149189,0.1640225,0.07663041,0.03228213,0.1716886,0.217529,0.06891749,0.04939088,0.02275335,0.6272828,0.4365755,0.1375274,0.1457582,0.07296143,0.03127965,0.5728831,0.09072881,0.1046461,0.06966792,0.0483097,0.0218867,2.45,0.85,0.7,0.3666667,0.1666667,0.9333333,0.3333333,0.25
157,Fall,0.3351107,0.2701443,0.1323245,0.07357124,0.01654047,0.07467725,0.3358789,0.05992449,0.03921348,0.01013079,0.5471044,0.2259809,0.2137215,0.1324417,0.07134567,0.01798305,0.4137519,0.1669567,0.212778,0.05930668,0.03969503,0.00937664,1.166667,0.9333333,0.55,0.35,0.08333333,1.183333,0.2666667,0.1833333
157,Fall,0.5974881,0.3315666,0.1193396,0.06256124,0.03797317,0.07293511,0.359471,0.07577609,0.03165839,0.01435263,0.6379595,0.4996775,0.246649,0.1100127,0.06231696,0.03930664,0.6054546,0.4767804,0.2794605,0.07710841,0.0306541,0.01292416,2.766667,1.166667,0.4833333,0.25,0.1833333,1.2,0.3333333,0.1666667
4,Fall,0.376300527,0.331376714,0.078581245,0.059218472,0.027119775,0.061279615,0.164063175,0.04890286,0.026870962,0.013035762,0.565327599,0.257313187,0.255343184,0.072821727,0.058727175,0.024941048,0.523305367,0.583694507,0.08836592,0.046056353,0.027043754,0.010510958,1.566666667,1.133333333,0.3,0.283333333,0.133333333,0.633333333,0.233333333,0.116666667
4,Fall,0.487513431,0.163368069,0.058677152,0.042729083,0.024120976,0.057974433,0.199570936,0.044288955,0.025640348,0.0111747,0.589272945,0.343909492,0.127701724,0.037491546,0.043802781,0.023907171,0.546258623,0.25339195,0.1400179,0.043858798,0.02399334,0.011173744,2.016666667,0.5,0.283333333,0.2,0.116666667,0.566666667,0.2,0.133333333
4,Fall,0.475813675,0.257180021,0.061886064,0.047856898,0.022064195,0.068686286,0.197712537,0.052782911,0.028168568,0.012531404,0.575667497,0.296795628,0.211500533,0.062041921,0.046661955,0.022598645,0.456100869,0.530873376,0.0950605,0.044183723,0.026917016,0.011884012,1.8,0.9,0.3,0.233333333,0.1,0.85,0.266666667,0.133333333
49,Fall,0.324761782,0.23390308,0.124189976,0.055290907,0.029183299,0.117739906,0.282522972,0.071234342,0.036804259,0.010502539,0.488805492,0.181392483,0.192300569,0.119004125,0.049936629,0.029707906,0.279375778,0.083187007,0.219254593,0.072616489,0.037605848,0.010822917,1.133333333,0.866666667,0.533333333,0.266666667,0.15,0.983333333,0.333333333,0.166666667
49,Fall,0.352409799,0.235269566,0.148489462,0.067557033,0.033784206,0.092527329,0.305555865,0.079669627,0.034034774,0.020478721,0.492578146,0.165174211,0.212475382,0.127548352,0.066817829,0.034345683,0.308315993,0.18384375,0.25118396,0.079526892,0.032505967,0.018419725,1.5,0.833333333,0.616666667,0.316666667,0.166666667,1.083333333,0.383333333,0.166666667
49,Fall,0.380098099,0.248810586,0.124329874,0.048681038,0.024501634,0.051811446,0.292849755,0.057202814,0.028396885,0.014259164,0.451870143,0.188128422,0.207620692,0.109895899,0.04691805,0.024371915,0.247240976,0.195378229,0.260540712,0.050507021,0.024976186,0.013719649,1.483333333,0.833333333,0.55,0.216666667,0.116666667,1,0.283333333,0.15
51,Fall,0.212664514,0.214156311,0.095667549,0.040539072,0.022845774,0.079976964,0.208027414,0.061936513,0.030889755,0.011374393,0.455085152,0.096240318,0.158285767,0.091150539,0.042200282,0.021740899,0.344018284,0.061257641,0.158496048,0.059723614,0.031692739,0.008881714,0.933333333,0.8,0.383333333,0.15,0.1,0.65,0.283333333,0.15
51,Fall,0.189178099,0.211139383,0.091793713,0.052754667,0.024693938,0.042484943,0.254476567,0.053770599,0.024010281,0.013004919,0.509832854,0.088061261,0.172302278,0.086727222,0.05391163,0.025298536,0.297378295,0.439752383,0.19173082,0.053349148,0.024242407,0.012739133,0.9,0.766666667,0.416666667,0.25,0.133333333,0.9,0.266666667,0.116666667
51,Fall,0.290212512,0.256461077,0.089912061,0.050103023,0.024474487,0.050899612,0.321701686,0.053162981,0.027103491,0.016478301,0.444566386,0.099660531,0.233223909,0.0841194,0.051294695,0.023706006,0.327654102,0.182744966,0.241241971,0.050787476,0.027539334,0.016104683,1.3,0.916666667,0.4,0.233333333,0.116666667,1.133333333,0.25,0.133333333
52,Fall,0.373870381,0.242033593,0.104956479,0.07092813,0.033997678,0.066321981,0.215698494,0.067107068,0.030647938,0.020313705,0.567789206,0.269210011,0.143001569,0.067657164,0.070067365,0.034028243,0.499944041,0.609611994,0.117340106,0.062308534,0.029594008,0.020029063,1.583333333,0.9,0.5,0.333333333,0.166666667,0.8,0.316666667,0.166666667
52,Fall,0.495062077,0.227331302,0.161012413,0.068965539,0.029012873,0.068893156,0.181482644,0.075567381,0.044707308,0.022192491,0.640262446,0.402775254,0.146097925,0.146423497,0.066898674,0.026151422,0.57210487,0.612879956,0.11926967,0.075691746,0.043564137,0.02167703,1.566666667,0.883333333,0.666666667,0.316666667,0.15,0.883333333,0.35,0.216666667
52,Fall,0.137701224,0.312811644,0.088921478,0.053587019,0.035103379,0.065534387,0.395201413,0.07202928,0.036867419,0.008964958,0.456395786,0.069399029,0.242300039,0.082382421,0.050269245,0.031639428,0.31605827,0.432985314,0.261311417,0.073777051,0.036066552,0.009457883,0.666666667,1.066666667,0.35,0.266666667,0.183333333,1.4,0.333333333,0.166666667
56,Fall,0.643719424,0.253914452,0.12488733,0.049150854,0.019313679,0.043005767,0.267379244,0.056759352,0.023032828,0.010958711,0.77691909,0.604363485,0.153410933,0.10524465,0.047985949,0.017972581,0.645229651,0.601092071,0.161599144,0.057552557,0.023450531,0.010462159,4.933333333,1,0.516666667,0.2,0.1,1.116666667,0.266666667,0.1
56,Fall,0.615527193,0.282805669,0.121145367,0.048273329,0.016301472,0.029303207,0.23771925,0.040986149,0.018270773,0.007297689,0.649264236,0.551488887,0.189699202,0.119779109,0.040703459,0.016778577,0.571208678,0.566839753,0.121155667,0.039336325,0.017126595,0.006523219,2.766666667,1,0.516666667,0.233333333,0.083333333,0.916666667,0.2,0.1
56,Fall,0.525666996,0.249570354,0.081174966,0.050190259,0.030294877,0.02642198,0.222350148,0.039935428,0.013088354,0.005313031,0.594597134,0.441596715,0.18512999,0.068588307,0.043723952,0.027576912,0.549422218,0.574679304,0.137064903,0.037855389,0.01136656,0.004238236,1.75,0.866666667,0.333333333,0.233333333,0.15,0.8,0.183333333,0.066666667
64,Fall,0.636624166,0.282422963,0.062441022,0.049800027,0.027151322,0.052522902,0.108961807,0.053018306,0.022518865,0.00942754,0.687981815,0.579050141,0.206535137,0.05158864,0.050525414,0.026667031,0.626294206,0.58616044,0.058332153,0.051830596,0.021185154,0.009493271,3.966666667,0.95,0.283333333,0.233333333,0.15,0.4,0.25,0.116666667
64,Fall,0.574864714,0.300442023,0.088958064,0.058940289,0.021257619,0.095203711,0.498396412,0.075261425,0.040127868,0.024028088,0.626372552,0.486982671,0.219738017,0.079711657,0.052955903,0.023013494,0.633635864,0.577935302,0.422240672,0.068435689,0.038252522,0.024454025,2.233333333,1.05,0.4,0.3,0.1,1.666666667,0.366666667,0.2
64,Fall,0.313232235,0.237254918,0.128857465,0.059635167,0.033266205,0.072701727,0.188099218,0.066268195,0.036108823,0.012462548,0.527932795,0.206088176,0.164651875,0.12752995,0.055641434,0.033719182,0.452753391,0.576204923,0.107131031,0.065854768,0.036189314,0.010023171,0.95,0.783333333,0.533333333,0.3,0.166666667,0.733333333,0.316666667,0.166666667
72,Fall,0.258311857,0.216309159,0.114921798,0.064367141,0.042809144,0.037462219,0.300601307,0.067730855,0.035687246,0.009464507,0.509599889,0.12282942,0.146883848,0.104014244,0.064496211,0.042444842,0.241464515,0.607323112,0.178138444,0.068370716,0.036039612,0.009436855,1.133333333,0.85,0.5,0.316666667,0.216666667,1.333333333,0.316666667,0.183333333
72,Fall,0.332544417,0.239143952,0.115694974,0.062335412,0.033995541,0.087098339,0.368735567,0.062121321,0.043081521,0.017571979,0.527643337,0.160896361,0.179360206,0.105600739,0.059302134,0.034732647,0.338464273,0.47601799,0.273833516,0.06222978,0.03943409,0.016896073,1.316666667,0.9,0.483333333,0.3,0.166666667,1.2,0.266666667,0.2
72,Fall,0.373469982,0.285895542,0.154859037,0.048212177,0.026995765,0.066226295,0.293008259,0.054268424,0.024533467,0.014809828,0.558994086,0.200290027,0.258530638,0.147643626,0.048388799,0.021310324,0.334560708,0.366466405,0.189359036,0.051745545,0.022321026,0.015245452,1.366666667,0.966666667,0.633333333,0.233333333,0.15,1.083333333,0.266666667,0.15
75,Fall,0.378261777,0.332125651,0.136998416,0.063062819,0.030305328,0.067884698,0.3124893,0.043078369,0.023792308,0.00761342,0.547046204,0.24120451,0.271931332,0.133649303,0.064091108,0.029248425,0.382986602,0.201367598,0.260068528,0.041563922,0.023044378,0.007128577,1.5,1.183333333,0.583333333,0.3,0.15,1.083333333,0.2,0.116666667
75,Fall,0.397079524,0.276757905,0.101750229,0.05728831,0.025095519,0.058972995,0.338646453,0.060342435,0.028493361,0.008375655,0.540275273,0.249901476,0.236893319,0.101965088,0.056310126,0.022976332,0.370782546,0.300203666,0.288229536,0.060596906,0.027193547,0.008775681,1.483333333,1,0.433333333,0.283333333,0.133333333,1.133333333,0.3,0.15
75,Fall,0.376476273,0.336861951,0.106102774,0.056253706,0.018633695,0.069787131,0.259099669,0.056696958,0.027965153,0.013095097,0.530822284,0.196340779,0.3023778,0.081615967,0.0567827,0.017922308,0.359966795,0.202210614,0.208053724,0.058644492,0.028012028,0.012558511,1.566666667,1.116666667,0.45,0.233333333,0.1,0.916666667,0.266666667,0.133333333
78,Fall,0.298979343,0.242260899,0.118060874,0.057559833,0.020195182,0.04177595,0.232980265,0.062348159,0.023466039,0.009890345,0.429312462,0.130349559,0.199168387,0.10347545,0.057555432,0.01964476,0.201635442,0.130972634,0.186176493,0.059537384,0.021813942,0.009332686,1.1,0.9,0.5,0.283333333,0.1,0.833333333,0.316666667,0.116666667
78,Fall,0.4136181,0.268520759,0.125976731,0.037144512,0.01978713,0.067427144,0.218455555,0.073306222,0.045760263,0.017360364,0.488499918,0.228803731,0.226814781,0.117337986,0.039275816,0.015720519,0.253576641,0.555103026,0.138099188,0.064830317,0.036531816,0.017305516,1.516666667,0.966666667,0.55,0.15,0.116666667,0.833333333,0.333333333,0.233333333
78,Fall,0.326278525,0.253506155,0.13194642,0.047406945,0.021501925,0.026638522,0.174006542,0.066730791,0.023499254,0.011478252,0.414005005,0.14843922,0.187648799,0.11730475,0.047559721,0.020584327,0.215584601,0.512616463,0.129807562,0.066178355,0.022168499,0.011221431,1.216666667,0.866666667,0.55,0.216666667,0.1,0.583333333,0.316666667,0.133333333
79,Fall,0.374493195,0.324959323,0.104998044,0.055280092,0.028377124,0.07730125,0.264871026,0.061654948,0.037508564,0.020057841,0.54470427,0.291484656,0.227103591,0.101316683,0.053782713,0.028777542,0.420059922,0.333659636,0.150667321,0.060240958,0.037932582,0.020013836,1.3,1.116666667,0.366666667,0.266666667,0.15,0.933333333,0.3,0.183333333
79,Fall,0.63420203,0.261127568,0.088266143,0.051501986,0.026190312,0.041785673,0.14137732,0.069763808,0.044298026,0.01463972,0.701273343,0.585961885,0.186844815,0.072139507,0.04875433,0.026863599,0.640875908,0.576487082,0.085678483,0.064723461,0.045604607,0.013630568,4.133333333,0.916666667,0.35,0.25,0.133333333,0.55,0.333333333,0.216666667
79,Fall,0.582968666,0.349414785,0.100002958,0.044663066,0.026010055,0.042756325,0.474305684,0.060857937,0.027598122,0.010693478,0.624683336,0.503267957,0.285903166,0.094639496,0.044462472,0.027244984,0.562028476,0.61669732,0.378712674,0.059715367,0.027531513,0.010370458,2.5,1.166666667,0.4,0.2,0.133333333,1.566666667,0.283333333,0.133333333
81,Fall,0.308817692,0.177183496,0.076054232,0.037718159,0.02014899,0.097612837,0.172119825,0.059150523,0.028745259,0.01382034,0.371645039,0.153724443,0.160219536,0.068338924,0.031398543,0.01967936,0.167964831,0.016752275,0.094249289,0.060852333,0.029548445,0.0127377,1.166666667,0.566666667,0.333333333,0.2,0.1,0.633333333,0.283333333,0.133333333
81,Fall,0.275644147,0.191316287,0.093701732,0.042169696,0.030113632,0.074238027,0.19126243,0.049203102,0.028775952,0.010464811,0.379166599,0.111453645,0.142874355,0.091873959,0.043747702,0.031302358,0.181143783,0.023978367,0.082821249,0.048006769,0.02853117,0.010202393,1.15,0.766666667,0.433333333,0.2,0.15,0.716666667,0.216666667,0.15
81,Fall,0.324570156,0.255604947,0.081143027,0.034494137,0.019864328,0.022857908,0.223084484,0.071189221,0.041411198,0.014533745,0.381832202,0.159191649,0.220316456,0.082276181,0.032951005,0.019784018,0.117980705,0.369276254,0.115109794,0.07350935,0.042042264,0.0142324,1.233333333,0.966666667,0.366666667,0.15,0.1,0.933333333,0.35,0.2
82,Fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0.683333333,0.5,0.333333333,0.15,0.9,0.166666667,0.116666667
82,Fall,0.400924925,0.167998561,0.090650851,0.048723977,0.032937723,0.063553762,0.192969148,0.056229665,0.028665764,0.01470584,0.548215566,0.256937411,0.116259336,0.085398997,0.050857465,0.031987559,0.514122621,0.481447455,0.079049463,0.052885774,0.028987919,0.013728949,1.466666667,0.666666667,0.416666667,0.216666667,0.166666667,0.866666667,0.266666667,0.133333333
82,Fall,0.184428864,0.260793727,0.112354543,0.060259463,0.027110336,0.045221485,0.172148573,0.041740962,0.032500291,0.017143331,0.488845507,0.065964495,0.193942308,0.105771792,0.060300829,0.026722737,0.301473718,0.607876947,0.073293056,0.03906854,0.03267612,0.014259831,1,0.95,0.483333333,0.3,0.133333333,0.7,0.2,0.166666667
85,Fall,0.206101093,0.198872101,0.116799565,0.051156846,0.027039581,0.207955526,0.207600545,0.074868264,0.035849387,0.017459326,0.450146516,0.112798875,0.144777028,0.115841529,0.052852085,0.026396755,0.340608407,0.039721438,0.142894206,0.064582955,0.036379098,0.016817717,0.95,0.833333333,0.533333333,0.233333333,0.133333333,0.85,0.366666667,0.166666667
85,Fall,0.350142061,0.223950804,0.1250351,0.056513047,0.034990116,0.223030947,0.223080964,0.072567966,0.029649796,0.016182741,0.496347311,0.19420345,0.189220489,0.118960287,0.059219725,0.035219792,0.383409196,0.050556142,0.156624255,0.073885486,0.026625161,0.015969564,1.2,0.833333333,0.533333333,0.25,0.183333333,0.883333333,0.35,0.15
85,Fall,0.327813863,0.23805366,0.104657191,0.043183196,0.020608727,0.13328093,0.225095487,0.068688835,0.025698079,0.01562973,0.475366523,0.179012612,0.192139765,0.1037325,0.043072689,0.020287999,0.258767445,0.017067569,0.131380979,0.06254035,0.023327786,0.015810833,1.333333333,0.9,0.466666667,0.216666667,0.116666667,0.883333333,0.333333333,0.133333333
86,Fall,0.190289449,0.171065266,0.12526325,0.057379942,0.042822634,0.043598152,0.105027488,0.058038596,0.025250134,0.018361803,0.500890908,0.093685717,0.097379313,0.120411912,0.056986845,0.040345872,0.378080778,0.436862324,0.027847253,0.05592144,0.022630159,0.01852663,1.65,0.666666667,0.55,0.266666667,0.2,0.416666667,0.283333333,0.133333333
86,Fall,0.541835099,0.244809023,0.099890508,0.049730686,0.022538541,0.057574027,0.175330061,0.056876448,0.032048231,0.017165844,0.625388436,0.428775308,0.170745473,0.095859471,0.050084541,0.022190788,0.599674646,0.602531311,0.087534075,0.056894895,0.03222612,0.017251285,2.383333333,0.866666667,0.4,0.25,0.1,0.666666667,0.25,0.15
86,Fall,0.5808074,0.176930442,0.143417637,0.060847826,0.021623064,0.078144316,0.179002933,0.064946139,0.037662815,0.017701128,0.622129693,0.494230922,0.107992311,0.135058404,0.057097251,0.01985452,0.650607063,0.366915806,0.051755544,0.06695739,0.03760734,0.016721134,2.483333333,0.683333333,0.616666667,0.316666667,0.116666667,0.816666667,0.3,0.183333333
92,Fall,0.62504548,0.328153943,0.128106382,0.060058453,0.024138002,0.084820272,0.287841317,0.067528058,0.028437966,0.01652449,0.663001546,0.576570316,0.26534102,0.127538001,0.061269084,0.024483242,0.509385544,0.514875248,0.210109957,0.066536138,0.029096226,0.015161258,3.3,1.116666667,0.533333333,0.283333333,0.116666667,0.966666667,0.3,0.133333333
92,Fall,0.605951023,0.279840779,0.147330399,0.057542131,0.03159054,0.093584087,0.21496295,0.057847298,0.040323774,0.017355959,0.666477758,0.550295049,0.211442634,0.150323409,0.060338824,0.032375941,0.500051598,0.511354192,0.138613794,0.058249706,0.03884944,0.018248994,2.9,1,0.616666667,0.25,0.15,0.766666667,0.25,0.183333333
92,Fall,0.408111757,0.33653398,0.15500309,0.058498178,0.036735497,0.081998427,0.359112129,0.069745592,0.033250802,0.014445765,0.542061733,0.295948207,0.299627846,0.142322205,0.061647726,0.037393209,0.307189908,0.468537976,0.29326001,0.069385748,0.03109924,0.013048188,1.483333333,1.133333333,0.633333333,0.25,0.183333333,1.2,0.316666667,0.15
